sentence_id;sentence;label;label_class
240;Abdoulaye Keita (born 16 August 1990 in Clichy-la-Garenne) is a French footballer who currently plays as a goalkeeper for Bordeaux.;3;Athlete
241;Outback Bound is a 1988 American TV movie about a snooty Beverly Hills woman who goes to outback Australia.;12;Film
242;Aethiopicodynerus is a monotypic afrotropical genus of potter wasps.;9;Animal
243;Cladochaeta is a genus of flowering plants in the daisy family.;10;Plant
244;Raitale is a village in Parner taluka in Ahmednagar district of state of Maharashtra India.;8;Village
245;Phenacovolva dancei is a species of sea snail a marine gastropod mollusk in the family Ovulidae the ovulids cowry allies or false cowries.;9;Animal
246;Croton subaemulans is a species of plant of the genus Croton and the family Euphorbiaceae.;10;Plant
247;Bulbophyllum puguahaanense is a species of orchid in the genus Bulbophyllum.;10;Plant
248;Kengo Tsutsumi (born March 8 1978) is a retired Japanese football player.;3;Athlete
249;Myrna Hague known as Jamaica's First Lady of Jazz is a Jamaican lovers rock and jazz singer and actress who recorded for Coxsone Dodd's Studio One.;2;Artist
250;Dali is Ali Project's third studio album released on February 16 1994.;11;Album
251;Descendant is a 2003 film starring Katherine Heigl and Jeremy London based on the story The Fall of the House of Usher by Edgar Allan Poe.;12;Film
252;Khalsa High School Srinagar was established at its present location in 1942 and 1943.;1;EducationalInstitution
253;Paul Personne (born 27 December 1949 Argenteuil France) is a French blues singer and guitarist.;2;Artist
254;HMS Resolution was a 70-gun third rate ship of the line of the Royal Navy built by Sir Joseph Allin according to the 1706 Establishment at Deptford Dockyard and launched on 25 March 1708.Resolution was wrecked in 1711.;5;MeanOfTransportation
255;PS Violet was a paddle steamer passenger vessel operated by the London and North Western Railway from 1880 to 1902.;5;MeanOfTransportation
256;Atep Ahmad Rizal (born 5 June 1985 in Cianjur West Java Indonesia) is an Indonesian footballer who currently play for Persib Bandung in the Indonesia Super League.;3;Athlete
257;Mary Elmer Lake is a reservoir on the Cohansey River in Cumberland County New Jersey used for water-supply and recreation purposes.;7;NaturalPlace
258;'Tisn't' is a hybrid cultivar of the genus Tillandsia in the Bromeliad family.;10;Plant
259;Adelaide College of Divinity (ACD) is an accredited higher education provider offering diploma associate and bachelor degrees graduate diplomas master and doctoral degrees in ministry it is also a Registered Training Organisation offering certificates and a diploma.;1;EducationalInstitution
260;The Times-News is a daily newspaper based in Burlington North Carolina formed in 1931 by the merger Burlington Daily Times and The Burlington News.;13;WrittenWork
261;Ash Hill Lake is a lake of Halifax Regional Municipality Nova Scotia Canada.;7;NaturalPlace
262;Diarrhena is a genus of grass in the Poaceae family.;10;Plant
263;Juga plicifera common name pleated juga is a species of freshwater snail with an operculum an aquatic gastropod mollusk in the family Semisulcospiridae.;9;Animal
264;Jack and the Beanstalk is a 1931 Fleischer Studios Talkartoon animated short film starring Bimbo and Betty Boop.;12;Film
265;Euzaphlegidae is a family of extinct snake mackerel-like or escolar-like fish whose fossils are found from Late Miocene strata of Southern California.;9;Animal
266;Rosemary Clooney Sings Ballads is a 1985 album by Rosemary Clooney.;11;Album
267;Background (U.S. Edge of Divorce) is a 1953 British domestic drama film dealing with the effects of divorce directed by Daniel Birt and starring Valerie Hobson Philip Friend and Norman Wooland.;12;Film
268;Averbode Abbey is a Premonstratensian abbey situated near Diest (Flemish Brabant) in the Archdiocese of Mechelen-Brussels in Belgium.;6;Building
269;South African Red Cross Air Mercy Service also known as AMS is an air ambulance service headquartered at Cape Town International Airport with various bases in South Africa.;0;Company
270;Euleechia is a genus of moth in the family Arctiidae.;9;Animal
271;The Igirosu River is a tributary of the Suseni River in Romania.;7;NaturalPlace
272;Dianthus alpinus is a species belonging to the Caryophyllaceae family.;10;Plant
273;The Spheroid-flowered Catasetum (Catasetum globiflorum) is a species of orchid found in Brazil.;10;Plant
274;Greatest Hats is the second compilation album by the Canadian synth-pop group Men Without Hats released in 1997.;11;Album
275;The CVA-01 aircraft carrier was to be a class of at least two fleet carriers that would have replaced the Royal Navy's existing aircraft carriers most of which had been designed prior to or during World War II.The project was cancelled along with the proposed Type 82 destroyers that would have escorted them in the 1966 Defence White Paper due to inter-service rivalries the huge cost of the proposed carriers and the difficulties they would have presented in construction operation and maintenance.;5;MeanOfTransportation
276;Xylocalyx is a genus of plant in family Orobanchaceae.;10;Plant
277;Steve Lynch (born 1955 Seattle Washington) is an American hard rock/heavy metal guitarist also known as The Two-Handed Guitarist as well as a guitar instructor for G.I.T. which is the famous guitar department in the Musician's Institute situated in Los Angeles.;2;Artist
278;The Nine Tailors is a 1934 mystery novel by British writer Dorothy L. Sayers her ninth featuring sleuth Lord Peter Wimsey.;13;WrittenWork
279;Seizure is the second novel in the Virals series of novels for young adults written by the American forensic anthropologist and crime writer Kathy Reichs and her son Brendan Reichs featuring Tory Brennan great-niece of Temperance Brennan.;13;WrittenWork
280;May Lake is a lake located on Vancouver Island south of San Mateo Bay and Alberni Inlet.;7;NaturalPlace
281;The Inoasa River is a tributary of the Amaradia River in Romania.;7;NaturalPlace
282;Poropuntius normani is a species of ray-finned fish in the genus Poropuntius.;9;Animal
283;Whistones Priory was a priory in Worcestershire England.;6;Building
284;Playwutchyalike: The Best of Digital Underground is the second compilation album from rap group Digital Underground.;11;Album
285;Carl Walker Metzgar was first elected to serve the Pennsylvania 69th Legislative District in November 2008.;4;OfficeHolder
286;The Willem de Kooning Academy is a Dutch Academy of art and design based in Rotterdam and named in memory of Dutch artist Willem de Kooning.;1;EducationalInstitution
287;Collide is the Fifth studio album by the Milwaukee-based rock band The Gufs.;11;Album
288;Black Talk! is an album by organist Charles Earland which was recorded in 1969 and released on the Prestige label.;11;Album
289;Jadu Ka Shankh is a 1974 Bollywood drama film directed by Sai Paranjpye.;12;Film
290;Spettri internationally released as Specters is a 1987 Italian horror film directed by Marcello Avallone.;12;Film
291;A Big Hand for the Little Lady (released in the UK as Big Deal at Dodge City) is a 1966 western film made by Eden Productions Inc. and released by Warner Bros.;12;Film
292;Picralima is a plant genus in the family Apocynaceae.;10;Plant
293;Stars Kill Rock is a 1993 album by various artists and was released on the Kill Rock Stars label.;11;Album
294;Oncidium geertianum is a species of native to central and southwestern Mexico.;10;Plant
295;Ruevtsi is a village in the municipality of Tryavna in Gabrovo Province in northern central Bulgaria.;8;Village
296;Woman of Desire is a 1993 film starring Bo Derek and Robert Mitchum directed by Robert Ginty.;12;Film
297;Terebrirostra is an extinct genus of brachiopod from the Cretaceous of Europe.;9;Animal
298;Cupressus goveniana is a species of cypress endemic to coastal California in the United States where it is found in small scattered populations not in large forests.;10;Plant
299;Araeophalla is a genus of moth in the family Gelechiidae.;9;Animal
300;The Journal of the Association for Information Science and Technology is a peer-reviewed academic journal of information science published by Wiley-Blackwell on behalf of the Association for Information Science and Technology.;13;WrittenWork
301;Business Before Honesty is a 1918 American silent comedy film featuring Oliver Hardy.;12;Film
302;Accusing Evidence is a 1916 silent Western film directed by Allan Dwan and starring Lon Chaney.;12;Film
303;Tanks Peak elevation 8726 ft (2660 m) is a summit in the Uinta Range located northeast of Dinosaur in Moffat County Colorado .;7;NaturalPlace
304;Costoanachis floridana is a species of sea snail a marine gastropod mollusk in the family Columbellidae the dove snails.;9;Animal
305;Polygonatum verticillatum or Whorled Solomon's-seal is a plant species of the genus Polygonatum.;10;Plant
306;Keith Buckley (born 1941) is a British actor who has mostly appeared on television since 1958.Buckley has made some appearances in film and television appearing in The Avengers and Randall and Hopkirk (Deceased) in the 1960s and The New Avengers in the 1970s.;2;Artist
307;Hypaeus is a genus of the spider family Salticidae (jumping spiders).;9;Animal
308;He Who Fears the Wolf (Norwegian: Den som frykter ulven 1997) is a novel by Norwegian writer Karin Fossum the third in the Inspector Konrad Sejer series.;13;WrittenWork
309;Brummer was a training ship of the German Kriegsmarine during World War II .;5;MeanOfTransportation
310;The Best of Blancmange (1996) is a compilation of Blancmange singles album and non album tracks.;11;Album
311;HMS Oxley (originally HMAS Oxley) was an Odin-class submarine of the Royal Australian Navy (RAN) and Royal Navy (RN).;5;MeanOfTransportation
312;Paraswammerdamia is a genus of moths of the Yponomeutidae family.;9;Animal
313;Space Coast Area Transit is the municipal bus system serving the Brevard County Florida area.;0;Company
314;Aurecon is an engineering management design planning project management consulting company based in Australia and South Africa.;0;Company
315;South Summit Lake is a lake in Thunder Bay Unorganized Thunder Bay District Ontario Canada about 40 kilometres (25 mi) north of Lake Nipigon and 60 kilometres (37 mi) northeast of the community of Armstrong.;7;NaturalPlace
316;The MY Steve Irwin is the 59-meter (194 ft) flagship of the Sea Shepherd Conservation Society and used in their direct action campaigns against whaling and other activities the group opposes.;5;MeanOfTransportation
