sentence_id;sentence;label;label_class
164;Sharapova Sinks Serena in Thrilling Final LOS ANGELES (Reuters) - Wimbledon champion Maria Sharapova capped her stunning year by overcoming an injured Serena Williams, 4-6, 6-2, 6-4, in the final of the season-ending WTA Tour Championships on Monday.;1;Sports
165;MarketWatch, Web News Site, Is Up for Sale MarketWatch, the owner of a leading financial news site, CBS MarketWatch, is soliciting bids expected to be as much as \$400 million for the company.;2;Business
166;UConn edges Rutgers, works way toward bowl Dan Orlovsky threw three touchdowns and Connecticut virtually assured itself of a bowl bid in its first season as a football member of the Big East Conference with a wild 41-35 victory over Rutgers on Thursday.;1;Sports
167;Chechen rebels killed in clashes The pro-Moscow security forces in Chechnya claim to have killed 22 separatist fighters loyal to rebel leader, Shamil Basayev.;0;World
168;U.S. Warlanes Strike Sadr City in Baghdad The Thursday morning operation aimed at the large Shiite Muslim slum is part of an effort to dismantle the militia loyal to rebel cleric Moqtada Sadr.;0;World
169;Nikkei Reverses Opening Gains (Reuters) Reuters - Tokyo's Nikkei average reversed opening\gains to fall 0.69 percent by midsession on Wednesday as early\buying on exporters, inspired by gains on Wall Street after an\increase in U.S. interest rates, ran out of steam.;2;Business
170;Cell Phones Focus on 4 Megapixels Mitsubishi's new technology should lead to handsets with high-resolution cameras by next year.;3;Sci/Tech
171;Haradinaj appointment upsets Serbia BELGRADE -- Saturday - Serbian government officials called an extraordinary meeting today to discuss the appointment of Ramus Haradinaj as Prime Minister of Kosovo.;0;World
172;NFL Wrap: Dillon Helps Patriots Earn 21st Successive Win (Reuters) Reuters - Corey Dillon rushed for 115 yards as\the New England Patriots beat the New York Jets 13-7 at Foxboro\Sunday to take their record winning streak to 21 games.;1;Sports
173;Dozens charged in spam, scam crackdown Federal and state law enforcement agencies have quietly arrested or charged dozens of people with crimes related to junk e-mail, identity theft and other online scams in recent weeks, according to several people involved in the actions.;3;Sci/Tech
174;Screensaver hits back at spammers INTERNET users fed up with spam can go on the offensive by downloading a screensaver aimed at hitting junkmailers in the pocket, net portal Lycos said.;3;Sci/Tech
175;German recovery already running out of steam: research institutes (AFP) AFP - The German economy, which grew strongly in the first half of this year on the back of robust exports, will see a slowdown next year as a result of the braking effects of runaway oil prices and a tailing off of foreign demand for German-made goods, top research institutes warned.;2;Business
176;Beckham is e-male of choice ENGLAND soccer captain David Beckham is at the centre of a fresh scandal, this time an innocent victim involving a Spanish prostitute.;3;Sci/Tech
177;How to make a gigapixel picture A Dutch team has created the world's biggest digital picture, assembled from 600 individual snaps.;0;World
178;Update 2: Immucor CEO to Step Aside During Probe Immucor Inc. said president and chief executive are under criminal investigation in Italy for alleged improper payments to a doctor, the maker of blood-testing equipment said Tuesday.;2;Business
179;Sony's SXRD Projection TV to Take on DLP New rear-projection technology from Sony to be featured in new HDTV.;3;Sci/Tech
180;SpaceShipOne Completes First of Two X Prize Flights (Update1) SpaceShipOne, financed by Microsoft Corp. co-founder Paul Allen and built by aviation pioneer Burt Rutan, rocketed 62 miles over the California desert, completing the first half of;3;Sci/Tech
181;Devil Rays Top Wins Mark in Beating Tigers The Tampa Bay Devil Rays set a franchise record with their 70th victory, beating the Detroit Tigers 7-4 Sunday behind Matt Diaz and John Halama.;1;Sports
182;Security Council visits DR Congo UN Security Council envoys are visiting eastern DR Congo, where UN troops maintain a fragile peace.;0;World
183;Ukraine appears set for new poll It looks likely that Ukraine will hold a new election as it awaits a supreme court verdict on electoral fraud.;0;World
184;Microsoft files seven new spam lawsuits The seven lawsuits were filed on Wednesday in Washington State Superior Court in King County against John Doe defendants who have yet to be identified.;3;Sci/Tech
185;Congress Abandons Highway, Welfare Bills (AP) AP - Lawmakers, fighting among themselves and with the White House, have given up trying to pass highway and welfare bills this year that held the promise of tens of thousands of jobs.;0;World
186;"Pakistan Publishes 'Most-Wanted Terrorists' List (Reuters) Reuters - Pakistan published pictures of six\""most-wanted terrorists"" on Wednesday and offered rewards for\information leading to the arrest of two al Qaeda-linked\militants wanted over assassination attempts on the president.";0;World
187;Sports: Denney says says go-go boots helped prevent serious injury MINNEAPOLIS Cleveland Indians pitcher Kyle Denney says the go-go boots he was wearing may have prevented a bullet from seriously injuring his leg.;1;Sports
188;UNC Stops Tennessee Rashad McCants scores 27 points and North Carolina rides a sharp first half to a 94-81 victory over Tennessee in the semifinals of the Maui Invitational.;1;Sports
189;BSkyB subscribers beats forecasts BSkyB sees its share price rise after it reports better-than-expected new subscriber numbers.;3;Sci/Tech
190;New Hummer Is Slimmer and Cheaper General Motors will unveil a new Hummer on Wednesday that will be smaller, cheaper and less gas-hungry than its predecessors.;2;Business
191;Prospect of Houston is no problem for Henman IT IS two years since Tim Henman enjoyed top billing at a championship and there, in Basle, he reached the quarter- finals before losing to David Nalbandian.;1;Sports
192;Internet service providers file more spam lawsuits In a second round of lawsuits four major US internet service providers (ISPs) are taking on senders of e-mail spam and unwanted commercial messages sent via instant messaging.;3;Sci/Tech
193;Yahoo Joins Trend to Personalize Searches (AP) AP - Following a recent industry trend, Internet giant Yahoo Inc. is adding new search engine tools that will enable users to create personal folders and share their favorite links with others.;3;Sci/Tech
194;Nedved Quits Czech Republic Juventus playmaker Pavel Nedved has officially announced his retirement from international football, a decision hed been flirting with for months.;1;Sports
195;As Sun reveals Solaris 10, users pleased While Sun Microsystems on Monday held its official launch of the Solaris 10 operating system, the future of the operating system, and perhaps Sun itself, was being decided many miles away, at organizations such as the Philadelphia Stock Exchange and FedEx;3;Sci/Tech
196;Science, Politics Collide in Election Year (AP) AP - With more than 4,000 scientists, including 48 Nobel Prize winners, having signed a statement opposing the Bush administration's use of scientific advice, this election year is seeing a new development in the uneasy relationship between science and politics.;3;Sci/Tech
197;Nanotech will tap nature's potential, investor says Venture capitalist says a revolution is at hand, despite a setback like Nanosys' canceled IPO.;3;Sci/Tech
198;Ballmer Says Microsoft Will Crush Apple Speaking in London on Sunday, Microsoft CEO Steve Ballmer said that Microsoft, not Apple, will dominate the future of digital technology in the home.;3;Sci/Tech
199;Nov. Job Creation Number Lower Than Expected The Labor Department said Friday that U.S. employers added 112,000 new jobs overall in November as the unemployment rate dropped to 5.4 percent.;2;Business
200;NHL Draft Will Wait on New Contract (AP) AP - There won't be an NHL entry draft before a collective bargaining agreement is reached with the players' association, the director of the league's scouting department said.;1;Sports
201;Sony u-turn over MP3 music files Sony says its digital music players will now play MP3 music tracks, and not just its own format.;3;Sci/Tech
202;Windows XP SP2 respite to end After a nine-day postponement, Microsoft Corp. on Wednesday plans to start pushing out Windows XP Service Pack 2 (SP2) to PCs running Windows XP Professional Edition.;3;Sci/Tech
203;Video Cameras at Movies Would Be Crime (AP) AP - Using video cameras to record films in movie theaters would become a federal crime punishable by up to six years in prison under a bill passed Tuesday by the House.;3;Sci/Tech
204;Bloggers become weapon in US presidential election (AFP) AFP - The 2004 presidential campaign has marked the coming of age for Internet 'blog' journals as a cutting edge political tool for raising cash and revving up political support.;3;Sci/Tech
205;Report Says Dozens Of Iraqi Policemen Abducted A policeman who says he escaped from the ambush said a group of around 20 armed men attacked a hotel occupied by the policemen near the Jordanian border.;0;World
